SMILES,LOGD
O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3c(c1)OCO3)CC2,2.2
O=S(=O)(c1ccccc1)N1[C@H](CO)CC[C@@H]1c1ccc(F)cc1,2.2
O=C1NC(c2cccc(Nc3ccc(F)c(F)c3)n2)(c2cccc(Oc3cccc4ncccc34)n2)CC(O)=C1Sc1ccccc1Cl,2.2
O=S(=O)(c1ccccc1)N1CCCC1,2.2
COC1=CC(=O)C=C/C1=C\C1=C(c2cccnc2)NCCC1,2.2
COCC(=O)NCCCCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,2.2
O=C1N[C@](c2cccc(Nc3ccc(F)cc3)n2)(c2cccc(Nc3ccc(F)c(F)c3)n2)CC(O)=C1Sc1ccccc1Cl,2.2
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CCCCN2CCCC3)cc1F,2.2
COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCCO)CC3)c2=O)cn1,2.2
Cc1[nH]c2nc(NC(=O)c3ccc(F)cc3)nn2c(=O)c1Cc1ccccc1,2.2
CC1(COc2cc(-c3cccc4c3OC(=[N+]3CCOCC3)CC4=O)ccc2NC(=O)CN2CCOCC2)COC1,2.2
CC(NC(=O)c1cc(=O)[nH]c2ccccc12)c1ccccc1,2.2
Cc1[nH]c2cc(Cl)ccc2c1Sc1cccc(C(=O)O)n1,2.19
N#Cc1ccc(-c2ccc(S(=O)(=O)N=c3cccc(N)[nH]3)cc2)cc1,2.2
CCN1CCC2(CC1)CC(=O)c1ccc3ccccc3c1O2,2.19
CN(C(=N)Nc1cccc2ccccc12)c1cccc([123I])c1,2.19
Cc1nc2c3c(c(C(=O)N4CC(O)C4)cn2c1C)CCC(c1ccccc1)O3,2.19
Cc1ccc(CN(C(=O)CF)c2ccccc2Oc2ccccc2)o1,2.19
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,2.19
COc1ccc(C2=NN(c3ccccn3)C(=O)C2)cc1OC,2.19
CN(C)c1ccc(C(=O)NCCCCCNC(=O)CS)cc1,2.19
COc1ccc(-c2noc(C3C[S+]([O-])CCN3C(=O)COc3ccccc3)n2)cc1,2.19
COc1ccc2nc3cc([125I])ccc3c(N(C)C)c2c1,2.19
COc1ccc(Cn2nnc(O)c2C(=O)Nc2cccc(-c3ccc(O)cc3)c2)cc1,2.19
COc1ccccc1OCC(O)CN1CCC2(CC1)CN(Cc1ccccc1)C(=O)O2,2.19
O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2CCCCC2=O)CC1,2.19
OCCNc1nc(NCc2ccco2)c2ccccc2n1,2.19
CN(C)C1CCN(C(=O)c2ccc(-c3ccc4ncc(-c5ccc(C#N)cc5)n4n3)cc2)CC1,2.19
CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,2.19
COc1ccc(Cn2nnc(O)c2C(=O)Nc2ccc(-c3ccccc3)cc2)cc1,2.19
COc1ccc(Cn2nnc(O)c2C(=O)Nc2ccc3c(c2)ncn3-c2ccccc2)cc1,2.19
COCC(O)Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,2.19
O=c1nc([C@@H]2CCCN2)[nH]c2c1oc1ccc(Br)cc12,2.19
Cc1cc2c(s1)Nc1ccccc1NC2=[N+]1CCN(C)CC1,2.19
COc1ccc(-c2nc(N)[s+]n2-c2ccccc2)cc1,2.19
[O-]c1nnc2cc(CO)c3ccc(-c4ccc[nH]4)cc3n12,2.19
Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2cc(Cl)ccc2Cl)ccc1OCC(=O)[O-],2.19
Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)[O-])CC3)CC2)ccc(C#N)c1Cl,2.19
CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.18
CC(=O)N(Cc1cccnc1)c1ccc(-c2nc3ccccc3s2)cc1,2.18
Cc1[nH]c2cc(Cl)ccc2c(=O)c1-c1ccccc1,2.18
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cnc(-c3ccc(Cl)s3)s2)C1=O,2.18
C[C@@H](c1c[nH]c2ccccc12)[C@@H](NC(=O)N1CCN(C(=O)C(C)(C)C)CC1)C(=O)Nc1cc(CN(C)C)ccc1OC(F)(F)F,2.18
Cc1ccc(C)n1Nc1ccc(N(C)C)nn1,2.18
CNC1(c2ccccc2Cl)CCCCC1=O,2.18
c1ccc(Cn2ncc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,2.18
Cc1ncccc1-c1cc(F)cc(N2CC(N3CCN(C(=O)c4nccs4)CC3)CC2=O)c1,2.18
CNC(=O)Nc1sc2nc(C)ccc2c1C(=O)N1CCC(N2CCC[C@@]3(C2)CC(C)(C)OC3=O)CC1,2.18
COc1cc(O)c2c(c1Br)C(=O)OCCCCC(=O)N[C@H](c1nc(C)no1)CSC2,2.18
CCN(CC)CCc1c[nH]c2ccc(OCc3ccccc3)cc12,2.18
COc1cc2c(-c3cc(OC)c(OC)c(OC)c3)nccc2cc1O,2.18
FC(F)(F)c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,2.18
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,2.18
COc1ccc2nccc(CCN3CCC(NCc4ccc(I)cc4)CC3)c2n1,2.18
N#Cc1cc(F)cc(C#Cc2csc(CF)n2)c1,2.18
N#Cc1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc1Cl,2.18
O/N=C/c1nc(Cc2ccccc2)no1,2.18
COc1cccc2c(NC(=O)CN3CCN(C4CCCCC4)CC3)cccc12,2.18
O=C(O)Cc1ccc(-c2ccc(CN3CC(=O)N(c4ccccc4)C3=O)cc2)cc1,2.18
Cc1ccc2[nH]c(C3CCCNC3)c(-c3ccncc3)c2c1,2.18
O=C(C1CCCc2c1c1ccccc1n2CCF)N1CCCC1,2.18
c1ccc(Cc2nnc(Sc3ccnc(N4CCN(c5ccncc5)CC4)n3)n2CCN2CCOCC2)cc1,2.18
O=C(c1cccc(F)c1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1cnc(C(F)(F)F)cn1)C2,2.18
O=C1NCc2ccc(-c3n[nH]c([C@H]4CCCCN4C(=O)COc4ccccc4)n3)cc2N1,2.18
CCCSc1nc(N2CCC[C@H](CC(=O)[O-])C2)ccc1C(=O)NC1CCCCC1,2.18
COCCNc1nc(N)c2[nH]c(=O)n(Cc3ccccc3)c2n1,2.18
Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)[O-],2.18
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,2.18
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,2.18
COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)[nH]n1,2.18
C[C@@H](Oc1cc2ccn(CCC(=O)O)c2cc1Cl)c1ccccn1,2.17
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CC4)cc13)N(C)S(=O)(=O)CC2,2.17
Cc1cncc(-c2nc(-c3noc(=O)[nH]3)nc3nc(N4CCOC[C@H]4c4ccccc4)n(C[C@H]4CC[C@H](C)CC4)c23)c1,2.17
CC(=O)NCc1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,2.17
CN(C)C(=O)c1ccc(-c2noc(C3C4CC4CN3C(=O)COc3ccccc3)n2)cc1,2.17
Cc1cc(-c2ccnc(Nc3ccccn3)n2)ccc1CNC(=O)c1cnc(C(C)(C)C)s1,2.17
CCN(Cc1cccnc1)C(=O)Cn1c(=O)n(C)c2cnc(-c3ccccc3)nc21,2.17
COc1cc(-c2cn(CC(=O)Nc3cccc(C)c3C)nn2)ccc1-n1cnc(C)c1,2.17
COC[C@@H]1CC[C@@H](CO[C@H]2CC[C@H](C(=O)O)CC2)N1C(=O)Cc1ccc2nc(Nc3ccccc3C)oc2c1F,2.17
O=C(Nc1ccc(F)c(F)c1)c1ccc2[nH]ncc2c1,2.17
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@H]2CCCN2C[C@H]1C(=O)N[C@@H]1CCOc2ccccc21)c1ccccc1.Cl.Cl,2.17
O=C(CCC1=CCN(CCCCc2ccc(Cl)cc2)C1=O)NO,2.17
O=C(O)COCCN1CCN(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,2.17
O=C(Nc1ccccc1Cl)Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Br,2.17
c1ccc(Cc2nnc(Sc3ccnc(N4CCN(C5CCNCC5)CC4)n3)n2CCN2CCOCC2)cc1,2.18
NS(=O)(=O)c1cccc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,2.17
CS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,2.17
N#Cc1ccc(C[C@@H](C(=O)[O-])N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,2.17
O=C([O-])c1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,2.17
O=C(Nc1ccccc1Cl)Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)[O-])cc2)cc1Br,2.17
[O-][S+](Cc1ccccc1)c1ccccc1O,2.16
O=C([O-])COCCN1CCN(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,2.17
C=CC(=O)CCC(=O)OCC(O)COc1ccccc1C,2.16
O=C([O-])C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.17
Cc1c(O)c(=O)ccn1-c1ccccc1,2.16
Cc1cn(CCC#N)c(=O)c2cc(Cn3nc(Br)cc3Cl)nn12,2.16
CC[C@H](C(=O)OCCc1ccccc1)[C@H](CO)Cc1cncn1C,2.16
Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)cn3)c3cc(C)oc3c2)cn1,2.16
Cc1nc2c(O[C@H]3c4ccccc4C[C@@H]3O)cc(C(=O)N(C)C)cn2c1C,2.16
Cc1nn(CCCCO)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,2.16
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C[C@@H](O)CO)C2,2.16
CCN1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2cn(C)cn2)NC(=O)[C@@H](CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,2.16
CN(c1ccc(-c2ccc(-n3cc(CO)cn3)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1,2.16
Cn1ccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)n1,2.16
CCNC(=O)c1ccc(Nc2nccc(N3C[C@@H]4CC[C@H]3CN4C(=O)C3CC3)n2)cc1,2.16
CCCC(=O)OC(C)OC(=O)c1sc2c([N+](=O)[O-])c(O)c(O)cc2c1Cl,2.16
COCCN(C)c1ccc(Nn2c(C)ccc2C)nn1,2.16
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OCCCNC(=O)COC)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,2.16
COc1ccc2ncc(F)c(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2n1,2.16
NC(=O)c1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,2.16
N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2(C(F)(F)F)CC2)n1)Cc1cc(F)c(F)cc1F,2.16
COc1ccc(Cc2onc(O)c2C(=O)Nc2cccc(-c3ccccc3)c2)cc1,2.16
CN1CCN(c2cc(Nc3ncc(Cl)c(Nc4cccc(CO)c4)n3)cc(S(C)(=O)=O)c2)CC1,2.16
NS(=O)(=O)c1cccc(Nc2nc(NC3CCN(Cc4ccccc4)CC3)c3nc[nH]c3n2)c1,2.16
O=C(COc1ccccc1)N1CCCC[C@@H]1c1nc(-c2cccc(B(O)O)c2)no1,2.16
O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2C[C@H]3CCCN3C2=O)CC1,2.16
O=C(Cn1cc(C(F)(F)F)ccc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,2.16
O=C1CN(c2cccc(-c3n[nH]c([C@H]4CCCCN4C(=O)COc4ccccc4)n3)c2)C(=O)N1,2.16
O=C(O)COc1ccc(OCc2cn(-c3c(Cl)cccc3Cl)nn2)cc1F,2.16
O=C1CN(C(=O)NC(CO)c2ccc(OC(F)(F)F)cc2)c2ncccc2N1,2.16
O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2C[C@@H]3CCCN3C2=O)CC1,2.16
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,2.16
[18F]CCOc1ccccc1N1CCN(Cc2cnn3ccccc23)CC1,2.15
C[C@H]1COCCN1c1cc(C(C)(C)S(C)(=O)=O)nc(-c2ccc(NC(=S)NCCO)cc2)n1,2.15
CC(C)Oc1cccnc1-c1nsc(Nc2ncc(C(F)(F)F)cc2C(=O)N(C)C)n1,2.15
CC(C)(C)C(=O)Oc1ccc(C[C@@H]2NC(=O)COC2=O)cc1O,2.15
CC(C)N1CCC(Nc2nc(Nc3cccc(S(=O)(=O)N4CCN(C)CC4)c3)nc3ccccc23)CC1,2.15
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)cnc2c1CCN(C(CO)CO)C2,2.15
CC1=C(CCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)c2ccccc2C1=O,2.15
CCCc1cc(=O)n2nc(NCc3ccccc3)c(C#N)c2[nH]1,2.15
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,2.15
CCOc1ccc(F)c(N2CCC(Oc3ccc(N4C[C@H](Oc5cccc(OC)c5)C[C@@H]4CC(=O)O)cc3)CC2)c1,2.15
CN(C)C(=O)C1=C(C(=O)N(C)C)C2c3ccccc3C1c1ccccc12,2.15
COC(=O)C(C)NP(=O)(OC[C@@H]1C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(Cl)c(Cl)c1,2.15
Cc1ccnc([C@@H](C)Oc2cc3oc(=O)n(CCC(=O)O)c3cc2Cl)c1.NC(CO)(CO)CO,2.15
O=[N+]([O-])c1nccn1CC(O)CN1C2CCc3ccccc3C21,2.15
CCNC(=O)c1ccc(Nc2nccc(N3C[C@H]4C[C@@H](C3)N4C(=O)C3CC3)n2)cc1,2.15
CS(=O)(=O)N1CC2(CCN(C(=O)Nc3cn(-c4ccccc4)cn3)CC2)c2ccccc21,2.15
O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CC[18F])CC2)C(=O)N1,2.15
O=C1c2ncc3c(c(COCCCc4ccccn4)cn3Cc3ccc(F)cc3)c2CCN1O,2.15
CNC1=C(c2cccs2)N=C(c2ccns2)C2=CC=CNC2=N1,2.15
O=C(CCc1ccccc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)Cc1cccs1,2.15
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)[O-])cc1)c1ccccn1,2.15
Cc1c(Sc2ccc(Cl)cc2)c2c(Cl)cccc2n1CC(=O)[O-],2.15
CC(=O)NCCNC(C)c1cnc2c(C)c(NC(=O)c3ccc(OCC4CC4)cc3)ccc2c1,2.14
CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)C[C@@H]3C[C@H](N)CC[C@@]32C)[C@@H]2CC[C@H]([C@H](C)CCCNCCCCNc3ccnc4ccccc34)[C@@]12C,2.14
Cc1cc(Cl)cc2c(-c3ccccc3)c(C(=O)O)c(N3CCCCC3)nc12,2.14
c1ccc(N2CCN(CCCCCCN3CCN(c4ccccn4)CC3)CC2)cc1,2.14
CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2nccc(=O)[nH]2)c1,2.14
Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,2.14
CC1CCN(S(=O)(=O)c2cn(Cc3ccc(F)cc3)c3cnc4c(c23)CCN(O)C4=O)CC1,2.14
Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cn1,2.14
CCC(=O)N[C@@H]1CCCc2c1cncc2N1Cc2cc(Cl)ccc2C1=O,2.14
CN(C)c1c(N(C)CCCN=C=S)c(=O)c1=O,2.14
CN(C)CCCNc1ccc2cc(C#N)c3nc4ccccc4n3c2c1,2.14
CNc1c2ccc([125I])cc2nc2ccc(OC)cc12,2.14
Cc1cc(C(=O)CNc2c(-c3ccc(O)cc3)c(=O)oc3cc(O)ccc23)ccc1OCCN1CCC=C(C(=O)O)C1,2.14
CNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(C2)C(=O)N2CCCCCN2C3=O)CC1,2.14
CCC1N(C)C(=O)OC12CCN(CCc1c[nH]c3ccccc13)CC2,2.14
CNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(C2)C(=O)N2CCCCN2C3=O)CC1,2.14
COc1ncc(-c2nc(N3CCOCC3)c3ncn(CCCCCCC(=O)NO)c3n2)cn1,2.14
COCCN1C(=O)c2cc(-c3nc(Nc4ccnn4C)ncc3C)[nH]c2C[C@H]1C,2.14
O=C(O)c1ccccc1Br,2.14
N[C@@H]1C[C@]1(F)c1ccc(F)cc1,2.14
Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3cccnn3)n2)cc1,2.14
COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,2.14
N#Cc1c(-c2cccc(NC(=O)CCN)c2)cc(-c2ccc(F)cc2O)nc1NC(=O)c1cccs1,2.14
COCCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,2.14
O=C(O)CC(NC(=O)CCCCc1ccc2c(n1)NCCC2)c1ccc(Cl)cc1,2.14
Cc1cc(OCC2(O)CCS(=O)(=O)CC2)cc(C)c1-c1cccc(CNc2ccc(CCC(=O)O)c(F)c2)c1,2.14
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2[O-])c(=O)c1=O)c1ccccc1,2.14
NC(=O)c1cc(F)cc(OC2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1,2.14
c1ccccc1,2.13
C=CC(=O)NCCCC[C@H](NC(=O)Cc1ccccc1)C(=O)N1CCN(c2ccc(C(F)(F)F)nc2)CC1,2.13
Cc1ccc(C#Cc2ccc(CCC(=O)O)cc2)cc1,2.13
Cc1ncc2n1C(=O)N(C1CCN(C(=O)[C@H](O)CS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC1)C2,2.13
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)NC1=O,2.13
Cc1noc(C)c1-c1ccc(Cl)c(COc2ccc3c(c2)OCC3CC(=O)O)c1,2.13
CC(=O)NCCN[C@@H](C)c1cnc2c(C)c(NC(=O)c3ccc(OCC4CC4)cc3)ccc2c1,2.13
CC[S+]([O-])c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,2.13
O=C([O-])[C@@H](c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.14
CN(C)C(c1ccccc1)c1nc(O)c(O)c(C(=O)NCc2ccc(F)cc2)n1,2.13
CCCCCCN(CCCCCC)C(=O)C1CCCc2c1c1ccccc1n2CCF,2.13
CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)ccc1OC,2.13
Cn1cc(Nc2ncc(F)c(N3C[C@H]4CC[C@H](C3)N4C(=O)C3CC3)n2)cn1,2.13
CN1CCN(c2ccc(-c3ccc4c(c3)CCNC4)cc2C(F)(F)F)CC1,2.13
COc1cc(OC)c(NC(=O)Cc2cn(CC(=O)O)c3ccccc23)cc1Cl,2.13
COc1cc(-c2cn(CC(=O)Nc3cccc(F)c3F)nn2)ccc1-n1cnc(C)c1,2.13
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,2.13
CNCCC(=O)Nc1cccc(-c2cc(-c3ccc(F)cc3O)nc(NC(=O)c3ccco3)c2C#N)c1,2.13
CCON=C(c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)C3C(C)CCN([O])C3C)CC2)CC1,2.14
NCC(=O)NCC(=O)Nc1c(S(N)(=O)=O)cc(S(N)(=O)=O)c(Cl)c1Cl,2.13
COc1ccc(-c2cn3ccc(N4CCN(C5CCCC5)CC4)cc3n2)c(OC)c1,2.13
COc1ccc2nc3cc([125I])ccc3c(N)c2c1,2.13
O=C(O)CNC(=O)c1ncc(-c2cn(CCCc3ccc(Cl)cc3)nn2)cc1O,2.13
O=C(O)Cc1nn(Cc2cn3cc(OCC4CC4)c(Cl)cc3n2)c2ccccc2c1=O,2.13
Oc1ccccc1Cl,2.13
O=C(O)CS(=O)(=O)c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,2.13
O=C1c2ccccc2C(=O)N1CCCCCCCCCC[P+](c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,2.13
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,2.13
Cc1cc2nnc([O-])n2c2cc(-c3cn[nH]c3)ccc12,2.13
[18F]CCOc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,2.12
O=C(c1cccc(Cc2nnc([O-])c3ccccc23)c1)N1CCN(c2ncccn2)CC1,2.13
Cc1c(C(=O)Nc2ccccc2)sc2nc[nH]c(=O)c12,2.13
CC(C)(C)[Si]([18F])(c1cccc(C(=O)NCCn2ccnc2[N+](=O)[O-])c1)C(C)(C)C,2.12
CC(=O)NCC#CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)[C@@H](O)CC(=O)N1CCOC(CCN)C1,2.12
CC(C)OCCOCc1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O,2.12
Cc1ncsc1CCCl,2.12
CCCCCCCCCCC(=O)O,2.12
CC(C)(O)c1ccc(NC(=O)c2cccn(-c3ccccc3OCC(F)(F)F)c2=O)cc1,2.12
Cc1ccccc1NC(=O)N1CCN(c2nc(N)nc3scnc23)CC1,2.12
Clc1cccc(Cl)c1/C=N/NC1=NCCN1,2.12
CO/N=C(\Cl)C12CCCN(CC1)C2,2.12
CN1CCN(c2nc3ccc(Cl)cc3n3cnnc23)CC1,2.12
Cc1cccc([C@@H](C)Oc2cc3oc(=O)n(CCC(=O)O)c3cc2Cl)n1.NC(CO)(CO)CO,2.12
CNCc1cc(-c2ccccc2C)n(S(=O)(=O)c2ccc(C)cc2)c1,2.12
N#Cc1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cn1,2.12
Clc1ccc2nc(N3CCCCC3)c(-c3nnn[nH]3)c(-c3ccccc3)c2c1,2.12
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)cnc1C(C)(C)C,2.12
O[C@H]1CC[C@H](Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)CC1,2.12
N#Cc1cc(F)c(-c2c(Cl)nc3ncnn3c2N2CCCCCC2)c(F)c1,2.12
O=C(c1nc([C@H]2CCCCN2C(=O)COc2ccccc2)no1)N1CCC(c2ccncc2)C1,2.12
N#Cc1cccc(CCN(Cc2ccc3c(c2)OCO3)c2nc(C#N)ncc2F)c1,2.12
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)CCN(C)S(C)(=O)=O)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,2.12
Cc1nn(CC(F)(F)CCO)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,2.11
CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)C[C@@H]3C[C@H](N)CC[C@@]32C)[C@@H]2CC[C@H]([C@H](C)CCCN(C)CCCCNc3ccnc4ccccc34)[C@@]12C,2.11
N#Cc1ccccc1C[C@@H](C(=O)[O-])N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.12
Cc1cc(C)c(Oc2nc(N)nc(Nc3ccccc3)n2)c(C)c1,2.11
COc1cccc2[nH]c(C)c(Cc3ccccc3)c(=O)c12,2.11
Cc1nocc1-c1cnc2c(c1)C[C@@]1(OCCCc3ccccc3)[C@H]3Cc4ccc(O)c5c4[C@@]1(CCN3CC1CC1)[C@H]2O5,2.11
COCCN1C(=O)c2cc(-c3nc(Nc4ccnn4C)ncc3C)[nH]c2C[C@@H]1C,2.11
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccc21,2.11
NS(=O)(=O)c1nnc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)s1,2.11
O=C(CCCN1CCCCCC1)Nc1cnc(-c2ccc(F)cc2F)s1,2.11
O=C(O)CCc1ccc(OCc2cccc(-c3nccs3)c2)cc1,2.11
COCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,2.11
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cnc3c(N)ncnc32)O1)Oc1ccc(I)cc1,2.11
COc1cc(Br)c(C(=O)NCCCN2CCN(C3CCCCC3)CC2)cc1OC.Cl,2.11
O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(Cl)cc2)c2ccccc12)S(=O)(=O)c1ccc(Cl)cc1,2.11
Oc1ccc2c(c1)CCCC(c1cccnc1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,2.11
Oc1nc2c(O)ccc(CCNCCCSCCOCCOc3ccccc3)c2s1,2.11
Oc1ccc2c(c1)CCCC(c1ccncc1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,2.11
